text,id,screenname,retweetCount,isRetweet
ICYMI: Court rejection leaves Trump travel ban on hold https://t.co/tjXMXMV49d,8.30E+17,CTVLondon,0,FALSE
"RT @Shutterbee_app: Pena Palace (Sintra) is a masterpiece of Romanticism and one of the seven wonders in #Portugal.  
#Travel #wanderlust #?",8.30E+17,Jtitus8,5,TRUE
https://t.co/vrhPgvJLhd Proud of #Minnesota to be 1 of first states fight to preserve liberty as it was to send regiments to defend  Union!,8.30E+17,sqrtsqrx,0,FALSE
"If you love #travel, #art, #inspiration and the colour #yellow you just might dig this #instagram. Check us out #ff? https://t.co/awJ07umNBL",8.30E+17,Pearlshare,0,FALSE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,saintwarrick,12592,TRUE
"RT @tulips_holland: Meet tulip Purple Pride Zantupur

#travel to the #tulipsinholland spring 2017 https://t.co/43fuZTk4b4",8.30E+17,GInu0tHPDbZHfQD,10,TRUE
"RT @Reuters: In setback for Trump, U.S. judges reject travel ban: https://t.co/s4fqnJIUjv https://t.co/YWWNkGLygV",8.30E+17,oscarworthyllc,52,TRUE
"RT @FoxNews: Iraqi archbishop backs Trump travel ban, hopes for aid to Christians  https://t.co/M9q00OVAZM via @perrych https://t.co/cOp6tE?",8.30E+17,moose_taz,747,TRUE
Five key quotes from court's decision on Trump's travel ban https://t.co/UKpiPJqWe3,8.30E+17,johnlynch4492,0,FALSE
"Travel ban ruling: In court as on Twitter, Trump confronts problem of 'no evidence' for claims - Washington Post? https://t.co/gMIDEBRt2p",8.30E+17,DoyleGlobal,0,FALSE
Travel Trikon Night Trek to Irshalgad on 19th Feb 2017 https://t.co/dvu6HSYABt https://t.co/HOxesTYo0D,8.30E+17,punehikers,0,FALSE
"RT @AP: #AP10Things: Travel ban on hold; Trump reaffirms ""one China"" policy with Xi; Tom Price chosen for health secretary. https://t.co/k9?",8.30E+17,RickSull,30,TRUE
The Safest Seats on a Plane REVEALED And Where You Should Never Sit! #safety #travel #airlines #sp https://t.co/dhJdCNGbfI,8.30E+17,Celebrity_VIP1,0,FALSE
"RT @dabeard: She won bronze for Team USA in Rio. That didn't help her w/ Customs, which detained her for 2 hrs w/ no explanation https://t.?",8.30E+17,pemckay,2547,TRUE
RT @Iunacy: sometimes all you need is someone who will travel and discover with you. https://t.co/pQ12zloxGK,8.30E+17,siapaaina,337,TRUE
"Jaipur's best bits - monkeys, monuments and markets in the Pink City of India! #india #jaipur #travel? https://t.co/PQpaynEoiM",8.30E+17,EllyMSmith,0,FALSE
RT @CNN: She's the first woman to travel to every country in the world https://t.co/OfwVnh3Hf3 https://t.co/79uj49TunQ,8.30E+17,mrrager98,658,TRUE
RT @fylderugby: #Fylde face a very tough &amp; important N1 fixture when they travel to @Ioniansrufc on Sat (ko 2pm). It's 13th v 14th. https:/?,8.30E+17,SeanoTatler,4,TRUE
RT @CNN: Threats against judges involved in challenges to Trump's travel ban have prompted increased security https://t.co/Asm30BkEiV https?,8.30E+17,MartinaSark6,81,TRUE
9 Destinasi Hits yang Bakal Booming di Tahun 2017. Segera Catat dan Ajak Pasangan ke Sana! https://t.co/mrcBvYUnZx? https://t.co/Rho0oxnvka,8.30E+17,GNFI,1,FALSE
"Travel Safety: North Carolina journey slowdowns on Friday, February 10: https://t.co/oDpKCYQa1c; elsewhere? https://t.co/RbM8XLGtgG #NC",8.30E+17,LivingSafely,0,FALSE
Visit the Travel Expo and stand a chance to WIN an Avis car valued at R120 000! #travelexpo17 https://t.co/ixLudCaDgc,8.30E+17,FlightCentreRSA,0,FALSE
RT @cissamalan: 5 Ways to Take a Self-Care Vacation https://t.co/2rSalTyt3R,8.30E+17,marlosjsilva1,1,TRUE
"RT @spyn_haley: If you travel to WV make sure you bring a winter jacket, shorts, flip flops, snow boots, another winter jacket, tank tops,?",8.30E+17,savanna7nicole,23,TRUE
Very impt column from @leung. Travel ban not just a dumb xenophobic symbol. It benefits foreign universities at exp? https://t.co/AHSm1OorKB,8.30E+17,danteramos,0,FALSE
"RT @CBSNews: ""They still have to follow the Constitution,"" says Washington AG Bob Ferguson on Pres. Trump's exec. power https://t.co/eDMYBz?",8.30E+17,rbenjamin626,8,TRUE
@JeffTimmons @Amanda_Timmons @LyssaTimmons happy fantastic flipping fun fabolous funtastic Friday love n hugs enjoy? https://t.co/cgfTQA4QlL,8.30E+17,kelsie12000,0,FALSE
RT @nytimes: Breaking News: President Trump?s travel ban remains blocked: An appeals court rejected a bid to reinstate it. https://t.co/6as?,8.30E+17,jqbalter,4966,TRUE
"Travel is love, isn't it?
#Wanderlust https://t.co/QuhQw5As3J",8.30E+17,ScoopWhoop,0,FALSE
Our guide to the top 25 things to do in #Prague https://t.co/O9OZroarnx #travel #ttot #czech #sightseeing #travelt? https://t.co/mwTQqGR2kB,8.30E+17,two_adventurers,0,FALSE
"Things to do in Kuala Lumpur
https://t.co/EkHeUZqAWZ #travel #malaysia",8.30E+17,InAfricaNBeyond,0,FALSE
"RT @TEN_GOP: Alan Dershowitz: ""Trump will win on travel ban at Supreme Court""
'See you in court' #9thCircuit https://t.co/BSB7IKB00Y",8.30E+17,CutOn2Dimes25,2214,TRUE
"Good story in @EuroTransMag this week on the increasing popularity of bus travel: 
 https://t.co/X4oImfrDA9",8.30E+17,Moseley_Dist,0,FALSE
RT @Craigeep: @SouthernRailUK just witnessed the purest form of discrimination by a member of staff. Telling a disabled person that they sh?,8.30E+17,rosemarygailey,24,TRUE
@anashh_hadi @aliah_nurain I busy lah bro..lately kena pi business travel...hmmmm...u lah yg patut teman @aliah_nurain..<ed><U+00A0><U+00BD><ed><U+00B8><U+008E>,8.30E+17,zahazazhar,0,FALSE
"Trump Lied That Delta, Sen. Schumer's TearsˇAnd Protesters Were To Blame For The Problems Over His TravelˇBan? https://t.co/KwQkn11GKs",8.30E+17,TomthunkitsMind,0,FALSE
Travel bug bit you for 2017? Try staying at these black-owned hotels &amp; resorts: https://t.co/BCBjKpYQkh #BuyBlack https://t.co/VS9G1U1sez,8.30E+17,kesi_p,0,FALSE
"Finally Biafra opens Embassy in Spain... tho their leaders still travel worldwide with Nigerian passport.

I am... https://t.co/lNgFk24f26",8.30E+17,lanreneville,0,FALSE
RT @JoyAnnReid: .@CNN is reporting that at least one of the appeals court judges hearing Trump's travel ban case has needed extra security?,8.30E+17,carylinn,5431,TRUE
RT @DailyCaller: DOJ Ignored Evidence Of Terrorism Leading To Travel Ban Being Struck Down https://t.co/4GqbNpsym3 https://t.co/AatDxPkacb,8.30E+17,qubrat1s,146,TRUE
<ed><U+00A0><U+00BC><ed><U+00BE><U+0086> NEAT 2 Connect w Ohio based @GIRLROCKSOSU ... A wife &amp; #mom ... Fan of  #Outdoors #Family #Travel #DIY? https://t.co/Fy5dJCDwxO,8.30E+17,CheckYourTown,0,FALSE
Budget #travel tips to #longhaul destinations are always welcomed https://t.co/bxfMIUsq0G,8.30E+17,Rivercoms,0,FALSE
On board with coffee in hand.... on my way to San Jose #travelingagain #travelgram #travel? https://t.co/F2OEjp3zPn https://t.co/NwE8Zn6Qrz,8.30E+17,tokenhippygirl,0,FALSE
Ted Cruz Only Needs 7 Words to Put Conservatives at Ease Over Travel Ban? https://t.co/GUdYrsUtQ4 via @youngcons,8.30E+17,dustymew,0,FALSE
Trump Fires Atty. Gen. Yates For Refusing To Enforce Travel Ban Which She Thinks Is Illegal. Break Law Or Get Fired? https://t.co/CYTb8KKLGq,8.30E+17,TomthunkitsMind,0,FALSE
"#Brazil Work, study, travel there or write about it for https://t.co/yQRm9zNWbk Photo:natgeo https://t.co/tVXYxDqGQH",8.30E+17,theintlwanderer,0,FALSE
RT @greenhousenyt: The three-judge panel was pretty harsh in slapping down the Trump admin's defense of its exec order on immigration. http?,8.30E+17,JoyAnnReid,4,TRUE
"Bio Roundup: Travel Ban Block, Gilead Shock, Dean Kamen Talk &amp; More https://t.co/yiOpPVXLNn",8.30E+17,BuildinWa,0,FALSE
#Travel #Insurance: Why You Really Need It #familytravel https://t.co/6fEZFBm9rs https://t.co/c6rhdjXZ2G,8.30E+17,CheeseTraveller,0,FALSE
"<U+5927><U+6B63><U+89E3>www 

https://t.co/rgHeCngNqz",8.30E+17,travel_richlife,0,FALSE
Will #JudgeJudy or #JudgeMathis make the ultimate decision on Trump's travel ban? You won't BELIEVE what we found out! #2017PresHeadlines,8.30E+17,POLheadlines,0,FALSE
"RT @phil200269: Terrorist Attacks By Refugees From Travel Ban Countries Have Been Stopped Before They Were Carried Out.

#MAGA

https://t.c?",8.30E+17,caroletalk,409,TRUE
#ICYMI: @realDonaldTrump tweeted after the 9th Circuit upheld the travel ban suspension. https://t.co/MTD2GEtttc,8.30E+17,FOX10Phoenix,0,FALSE
This is what happens when racists become empowered.  https://t.co/bjfYar34FL,8.30E+17,Airslave,0,FALSE
"Be part of our internationally-sponsored Job Placement, Employment VISA &amp; Travel... https://t.co/BFSLooacTo",8.30E+17,Just1000Naira,0,FALSE
"RT @ottosaki: @StanChart now requires that I submit travel plans + air ticket, + letter from employer to activate card for visa payments @2?",8.30E+17,the_dimpled_one,10,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,TheBentleyNinja,318,TRUE
"Delays, cancellations as nor'easter blows through Nova Scotia - CBC.ca https://t.co/0wzgkj3Bp0 https://t.co/Bz5rn53V3C",8.30E+17,newsaCANADA,0,FALSE
Trump in Court https://t.co/MjVPCehDuV,8.30E+17,LarryBooks,0,FALSE
RT @CNN: Threats against judges involved in challenges to Trump's travel ban have prompted increased security https://t.co/Asm30BkEiV https?,8.30E+17,nnarayan75,81,TRUE
"RT @DiscoverMag: The long, slow scientific path towards interstellar travel: https://t.co/KOV0NH3Wet https://t.co/3xRqqRnNw4",8.30E+17,dondrwdrw,29,TRUE
"RT @Alex_znarf001: Life goal: travel the world and just be free with no worries.

#ALDUBxDTBYFate",8.30E+17,systeph123,2,TRUE
"Brian Pallister spends nearly 1 in 5 days of his time in Costa Rica, travel #BrianPallister https://t.co/GD0PhtLVvm",8.30E+17,anntzt,0,FALSE
Trump setback as US court refuses to restore travel ban (Al Jazeera Engl) https://t.co/t9dINI8dT9,8.30E+17,GetNewsblock,0,FALSE
"10 of the best new family attractions in the UK
https://t.co/qmMZQF5cfy https://t.co/lmnMqLK5ZD",8.30E+17,PuertoRicoPYT,0,FALSE
"RT @Variety: Instead of having its annual #Oscars party, UTA will donate $250K to the @ACLU and @theIRC https://t.co/qz4osXhm9K https://t.c?",8.30E+17,antigone944,43,TRUE
Canada turns 150: top 10 places to celebrate the sesquicentennial - Lonely Planet https://t.co/RVkfYSL8QL https://t.co/nqrXQaAkzz,8.30E+17,iam_immigration,0,FALSE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,aliberatori19,318,TRUE
"Not looking for a business, just want to save money on your travel? That's awesome! ˇhttps://t.co/uZryURKLfA https://t.co/HV10NDQmY1",8.30E+17,Phoenix6699,0,FALSE
"<U+30CF><U+30EF><U+30A4><U+306B><U+884C><U+304D><U+305F><U+3044><U+4EBA><U+FF1F><U+8FD1><U+3005><U+3001><U+5BB6><U+65CF><U+3067><U+30CF><U+30EF><U+30A4><U+65C5><U+884C><U+306B><U+884C><U+304F><U+305E>!
https://t.co/JjsgHNxiFT",8.30E+17,kazshimojima,0,FALSE
Friday's Morning Email: Appeals Court Deals Blow To Trump's Travel Ban https://t.co/H8TO3CsHzW https://t.co/5YBiskxa7K,8.30E+17,TrumpHero4usa,0,FALSE
"Appeals court backs Washington, refuses to reinstate travel ban

https://t.co/izpHvPZkJz",8.30E+17,CBS21NEWS,0,FALSE
An appeals court rejects bid to reinstate President Trump?s travel ban. An appeal to the Supreme Court is likely. https://t.co/8Hs1YdTLFH?,8.30E+17,NYTNational,0,FALSE
Friday's Morning Email: Appeals Court Deals Blow To Trump's Travel Ban https://t.co/gHPwYzsYsL https://t.co/c0IPJbetXV,8.30E+17,LindsayDeplo,0,FALSE
Friday's Morning Email: Appeals Court Deals Blow To Trump's Travel Ban https://t.co/jMxA1hT3AB https://t.co/EkxQdmAbfN,8.30E+17,US_4_Trump,0,FALSE
Let?s Go Back to a Future Where Sci-Fi Does Good Time Travel https://t.co/oaUlWWZV9Q,8.30E+17,CA_Designer,0,FALSE
Friday's Morning Email: Appeals Court Deals Blow To Trump's Travel Ban https://t.co/0kv2bPuoYF https://t.co/BaWXZjLwZp,8.30E+17,_kaitlinOls_,0,FALSE
Friday's Morning Email: Appeals Court Deals Blow To Trump's Travel Ban https://t.co/rZPJY7gcqy https://t.co/bWt9lu0dLx,8.30E+17,MagaWithTrump,0,FALSE
RT @TheEconomist: The president seems determined to press on with litigation to reinstate his travel ban https://t.co/XXNcDaGzQL,8.30E+17,conlaverdaddesn,20,TRUE
"7 Reflections on Places in Oslo, Norway #conozcopablo #Travel https://t.co/CzYKUbTsBR",8.30E+17,paul_jamero,0,FALSE
"RT @amitripscom: Bowtie Arch in Moab, Utah (USA). 

Photo by hikelust via Instagram

#amitrips #travel #hike #utah #trip #hiking https://t.?",8.30E+17,tsgriffin_scott,63,TRUE
9th Circuit Court rules to uphold suspension of President Trump's travel ban. What's next? https://t.co/wDmW81VjBu,8.30E+17,foxandfriends,5,FALSE
RT @Brodaju: Boda #salasaka #ambato #travelgram #ecuador #fotografia #travelgram #travelphotography #travel? https://t.co/Mi8zz6qq6a,8.30E+17,ecuabot,1,TRUE
Friday's Morning Email: Appeals Court Deals Blow To Trump's Travel Ban https://t.co/wmWjqPbk51 https://t.co/2sp4K671VE,8.30E+17,Trump_Noticie,0,FALSE
US court refuses to reinstate Donald Trump travel ban https://t.co/knaPfZB6e9,8.30E+17,KTVU,0,FALSE
"Will See you on Banglore Session! 
Already travel tickets too!! https://t.co/ZT69zEEQSq",8.30E+17,writetoevv,0,FALSE
RT @Iunacy: sometimes all you need is someone who will travel and discover with you. https://t.co/pQ12zloxGK,8.30E+17,aliahusseinh,337,TRUE
"In setback for Donald Trump, judges reject travel ban
https://t.co/fWwtaS4bCL LW https://t.co/TH2d51xx14",8.30E+17,KTNKenya,0,FALSE
RT @LoriMoreno: We love covering great #events like #gorgeous #art #music #awards #food #wine @TravelFoodiesTV #luxury #travel https://t.co?,8.30E+17,j0ematonejr,6,TRUE
There's a lot you could worry about when planning a trip. Let @cantravelmag ease the stress https://t.co/mkfK6NZizf #travel #ttot #vacation,8.30E+17,CTProMag,0,FALSE
@CCMPMER @RailMinIndia 5670?????? We didn't pay that much and the travel date doesn't match either. What's happening?,8.30E+17,itheSingh,0,FALSE
ROADWATCH: Our latest feature to try and help you avoid traffic! https://t.co/4r2XPxTHZt,8.30E+17,WishawPress,0,FALSE
"""Pink and Yellow Lights"" Travel Mug by @LadySnowAngel #Photography on @society6 #shopsmall #bokeh #pink https://t.co/7pt4XCEllI",8.30E+17,LadySnowAngel,0,FALSE
RT @LoriMoreno: We love covering great #events like #gorgeous #art #music #awards #food #wine @TravelFoodiesTV #luxury #travel https://t.co?,8.30E+17,VictoriaBB94,6,TRUE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,gruntkween,318,TRUE
Friday's Morning Email: Appeals Court Deals Blow To Trump's Travel Ban https://t.co/Qdl4DomXjE https://t.co/LpSNEpmSkX,8.30E+17,girl_4_trump,0,FALSE
"Meanwhile passngrs of ACC,Prayag Intercity compelled to travel in gen coach since abt a week.@sureshpprabhu busy re? https://t.co/QstMUqA8W6",8.30E+17,76837e0184a84a7,0,FALSE
RT @guardian: ?S?o Paulo makes London seem like a village? https://t.co/Q1eGJ6CRwW,8.30E+17,JOSEMORAH,28,TRUE
Friday's Morning Email: Appeals Court Deals Blow To Trump's Travel Ban https://t.co/oqzbWDRZLz https://t.co/xnPSOrRLTp,8.30E+17,dayvarelat,0,FALSE
Friday's Morning Email: Appeals Court Deals Blow To Trump's Travel Ban https://t.co/EZBp9sFevP https://t.co/e6tlmf4fsU,8.30E+17,VanesDeplorable,0,FALSE
Don't Buy the Hype on Trump's First 100 Days: Most Americans Support Exec. Orders--Including 'Travel Ban' https://t.co/XqqX4Fc4vz,8.30E+17,BrianJSix,0,FALSE
<U+30BF><U+30A4><U+30D7><U+3060><U+3063><U+305F><U+3089>RT https://t.co/Ma4lHIS4Um,8.30E+17,travel_rich__,0,FALSE
RT @cnni: She's the first woman to travel to every country in the world https://t.co/XBw8VUSJA3 https://t.co/ICtX2rR29Q,8.30E+17,beccanae,194,TRUE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,rafa_2017,12592,TRUE
"N A Travel Nurse Rn Surg Tech Jobs in Portland, OR #Portland #OR #jobs #jobsearch https://t.co/BZN4zLuA4v",8.30E+17,jobfindlyport,0,FALSE
RT @DineshDSouza: Trump's lawyers made a tactical blunder in giving no reasons for his travel ban &amp; insisting judges have no power to revie?,8.30E+17,marylou_lozano,93,TRUE
RT @HarryH1043: 'Why do Muslims flee to Christian countries?' Katie Hopkins on Islam and Trump travel ban https://t.co/wyT3RRFzpR,8.30E+17,jbircher1,2,TRUE
RT @louberry1963: And the travel ban WILL Be put back into place https://t.co/tC1qUV9kYP,8.30E+17,Artdeco20s,4,TRUE
3 key Trump mistakes that led to the travel ban court defeat via @POLITICO for iOS https://t.co/fOE8E89eL3 https://t.co/FWYBgHFDqb,8.30E+17,ramseur,0,FALSE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,AndrewDeFratis,12592,TRUE
@farhan_sabri kenapa x jalan2..kenapa x travel?,8.30E+17,wanmubaraq,0,FALSE
"RT @patrickgaley: Amid outcry over Trump travel ban, the UK government has quietly barred *disabled* *child* *refugees* from entering https?",8.30E+17,Pyrae,1076,TRUE
"RT @FoxNews: Iraqi archbishop backs Trump travel ban, hopes for aid to Christians  https://t.co/M9q00OVAZM via @perrych https://t.co/cOp6tE?",8.30E+17,LochTheScot,747,TRUE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,BarusArus,12592,TRUE
RT @CNN: She's the first woman to travel to every country in the world https://t.co/OfwVnh3Hf3 https://t.co/79uj49TunQ,8.30E+17,ohwojosh99,658,TRUE
RT @NBCNews: Listen to audio of President Trump reacting to appeals court ruling against reinstating his travel ban executive order. via @K?,8.30E+17,TomWellborn,474,TRUE
<U+30BF><U+30A4><U+30D7><U+3060><U+3063><U+305F><U+3089>RT https://t.co/Nf3ER8sgR5,8.30E+17,love_travel__,0,FALSE
RT @WordUnited: Getting Lost Inside The #World's Largest #Map Shop: https://t.co/QjUKlQc4Vm #culture #travel #books #bibliophile #multicult?,8.30E+17,3mQuWu,6,TRUE
Refugees entering U.S. doubled in rate since ruling on Trump travel ban https://t.co/9uAynRHtOn,8.30E+17,AlexJonesWHIO,0,FALSE
"RT @CNN: She is the first woman to travel to all 196 countries, and the fastest person to do so, in 18 months and 26 days https://t.co/Z4E4?",8.30E+17,ooohtiaaa,318,TRUE
"RT @MirandaVeron: Here's to wishing that JaDine will travel na sila lang.

But here's to knowing that somehow, that can't be. Lol

#NadineL?",8.30E+17,jetjet_g,12,TRUE
"RT @FoxNews: Iraqi archbishop backs Trump travel ban, hopes for aid to Christians  https://t.co/M9q00OVAZM via @perrych https://t.co/cOp6tE?",8.30E+17,jasondiclement4,747,TRUE
RT @AC360: .@JeffreyToobin on court ruling against travel ban: It's a complete repudiation of Trump's position on this case https://t.co/Q9?,8.30E+17,JenniferNail3,99,TRUE
RT @cittameridiane: Mai stati a Specchia? Rimediate! https://t.co/KQ6c1aCkfc #Salento #inside #travel #travelblog #travelblogger @borghi_di?,8.30E+17,cocco_ontheroad,2,TRUE
RT @WhosoeverWill1: Appeals Court Deals New Blow To Donald Trump's Travel Ban Targeting Muslims Living Strong TV https://t.co/InQr1EQSnA ...,8.30E+17,81_Marychuy,1,TRUE
RT @politico: .@KellyannePolls : Administration 'fully confident' they will win ban lawsuit https://t.co/botNIdXB4A via @QuigleyAidan https?,8.30E+17,DeplorableHDawg,568,TRUE
USA APPEAL COURT RULES AGAINST TRUMP ON TRAVEL BAN https://t.co/Ytv9NUfITJ,8.30E+17,Andriyperkins13,0,FALSE
"RT @CNN: President Trump tweets: ""SEE YOU IN COURT""

WA state AG responds: ""We've seen him in court twice, and we're 2 for 2"" https://t.co/?",8.30E+17,grammajo3,12595,TRUE
